course_code,course_name,wait_list_size_all_requests,course_type,date_pulled,datetime_pulled
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,1,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,6,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,1,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,10,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,13,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-14,2025-09-15T03:16:14Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,3,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,3,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,6,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,6,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,4,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2300HF.2025-0102,CORPORATE FINANCING,4,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2300HF.2025-0107,CORPORATE FINANCING,2,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2312HY.2026-0104,VALUE INVESTING,3,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,3,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2500HF.2025-0108,MARKETING STRATEGY,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2508HF.2025-0104,SALES MANAGEMENT,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,3,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,6,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,12,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-16,2025-09-17T03:23:15Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,1,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,3,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,2,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,1,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,6,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,7,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,7,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2300HF.2025-0102,CORPORATE FINANCING,1,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2300HF.2025-0107,CORPORATE FINANCING,1,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,3,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2312HY.2026-0104,VALUE INVESTING,4,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,1,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2500HF.2025-0108,MARKETING STRATEGY,1,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,6,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,10,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,12,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-17,2025-09-18T03:33:45Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,4,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,5,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,2,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,6,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,7,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,7,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2300HF.2025-0102,CORPORATE FINANCING,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2300HF.2025-0107,CORPORATE FINANCING,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,2,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2312HY.2026-0104,VALUE INVESTING,5,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,2,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2500HF.2025-0108,MARKETING STRATEGY,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,8,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,10,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,12,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-18,2025-09-19T02:06:38Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,3,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,6,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,3,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2300HF.2025-0102,CORPORATE FINANCING,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2300HF.2025-0107,CORPORATE FINANCING,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2312HY.2026-0104,VALUE INVESTING,2,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,6,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,2,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,2,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,10,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,11,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-09-23,2025-09-24T02:57:13Z
RSM2058HS.2026-0203,COMMUNICATING STRATEGY,14,Winter Intensive,2025-11-14,2025-11-15T04:24:07Z
RSM2081HS.2026-0201,SOCIAL ENTREPRENEURSHIP,1,Winter Intensive,2025-11-14,2025-11-15T04:24:07Z
RSM2123HS.2026-0207,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,0,Winter Intensive,2025-11-14,2025-11-15T04:24:07Z
RSM2126HS.2026-0208,REAL ESTATE DEVELOPMENT,0,Winter Intensive,2025-11-14,2025-11-15T04:24:07Z
RSM2211HS.2026-0201,BUSINESS LAW,0,Winter Intensive,2025-11-14,2025-11-15T04:24:07Z
RSM2326HS.2026-0208,HOW BANKS WORK: MANAGEMENT IN A NEW TECHNOLOGICAL AGE,19,Winter Intensive,2025-11-14,2025-11-15T04:24:07Z
RSM2604HS.2026-0201,MANAGERIAL NEGOTIATIONS,0,Winter Intensive,2025-11-14,2025-11-15T04:24:07Z
RSM2913HS.2026-0201,GETTING IT DONE,0,Winter Intensive,2025-11-14,2025-11-15T04:24:07Z
RSM2011HS.2026-0102,INTERNATIONAL STRATEGY,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2023HS.2026-0103,STRATEGIC CHANGE AND IMPLEMENTATION,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2023HS.2026-0107,STRATEGIC CHANGE AND IMPLEMENTATION,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2030HS.2026-0104,CANADIAN BUSINESS HISTORY,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2054HS.2026-0104,TECHNOLOGY STRATEGY,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2061HS.2026-0301,STRATEGIC NETWORKS,11,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2085HS.2026-0108,HEALTHCARE INNOVATION,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2125HS.2026-0101,GAME THEORY AND APPLICATIONS FOR MANAGEMENT,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2130HS.2026-0104,REAL ESTATE INVESTMENT,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2209HS.2026-0104,FINANCIAL STATEMENT ANALYSIS,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2209HS.2026-0108,FINANCIAL STATEMENT ANALYSIS,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2301HS.2026-0108,FINANCIAL MANAGEMENT,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2303HS.2026-0107,RISK MODELLING AND FINANCIAL TRADING STRATEGIES,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2308HS.2026-0108,RISK MANAGEMENT AND FINANCIAL INSTITUTIONS,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2309HS.2026-0104,MERGERS AND ACQUISITIONS,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2309HS.2026-0108,MERGERS AND ACQUISITIONS,5,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2319HS.2026-0108,FINTECH,6,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2321HS.2026-0104,SPECIAL TOPICS IN FINANCE,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2328HS.2026-0108,MACHINE LEARNING AND FINANCIAL INNOVATION,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2409HS.2026-0104,DATA SCIENCE FOR MANAGERS,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2504HS.2026-0108,CONSUMER BEHAVIOUR,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2506HS.2026-0101,STRATEGIC MARKETING INTELLIGENCE,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2512HS.2026-0108,BRANDING,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2521HS.2026-0103,DIGITAL MARKETING,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2527HS.2026-0104,DESIGN RESEARCH AND INSIGHT-DRIVEN STORYTELLING,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2604HS.2026-0301,MANAGERIAL NEGOTIATIONS,1,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2604HS.2026-0302,MANAGERIAL NEGOTIATIONS,1,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2615HS.2026-0103,SPECIAL TOPICS IN OBHRM,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2618HS.2026-0301,SOCIALLY INTELLIGENT MANAGER,6,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2619HS.2026-0103,POWER AND INFLUENCE IN ORGANIZATIONS,2,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2622HS.2026-0301,LEADERSHIP DEVELOPMENT LAB,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2622HS.2026-0302,LEADERSHIP DEVELOPMENT LAB,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2640HS.2026-0301,LEADING SOCIAL INNOVATION,1,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2700HS.2026-0101,INDEPENDENT STUDY PROJECT,0,spring,2025-11-14,2025-11-15T04:24:07Z
RSM2700HS.2026-0102,INDEPENDENT STUDY PROJECT,0,spring,2025-11-14,2025-11-15T04:24:07Z
